candidate_type	file_path	symbol_or_line	matched_keyword	evidence	likely_role	confidence	risk_level	recommended_action	notes
unknown_candidate	data/design/generated_runtime_schema_proposal.tsv	line:14	reward	"schema_battle_reward_runtime	battle_reward	battle_rewards.json	data/runtime/content_engine/battle_rewards.json	generated_battle_reward_plan	approved	PASS	false	false	blocked_by_approval	deck_id	string	false		deck_id	copy	non_empty	Reward profile fields remain design-layer until runtime reward schema is implemented."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_schema_proposal.tsv	line:15	reward	"schema_battle_reward_runtime	battle_reward	battle_rewards.json	data/runtime/content_engine/battle_rewards.json	generated_battle_reward_plan	approved	PASS	false	false	blocked_by_approval	martial_xp_reward	int	true	0	martial_xp_reward	parse_int	pass_validator_required	Reward profile fields remain design-layer until runtime reward schema is implemented."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_schema_proposal.tsv	line:16	reward	"schema_battle_reward_runtime	battle_reward	battle_rewards.json	data/runtime/content_engine/battle_rewards.json	generated_battle_reward_plan	approved	PASS	false	false	blocked_by_approval	route_triggers	array<string>	false	[]	can_trigger_true_ending,can_trigger_wuzhuangyuan	split_csv_tags	non_empty	Reward profile fields remain design-layer until runtime reward schema is implemented."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_schema_proposal.tsv	line:17	reward	"schema_operation_node_runtime	operation_node	operation_nodes.json	data/runtime/content_engine/operation_nodes.json	generated_operation_node_plan	approved	PASS	false	false	blocked_by_approval	operation_node_id	string	true		operation_node_id	copy	non_empty,unique	Operation nodes require runtime mapping for cost/reward executors before export is possible."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_schema_proposal.tsv	line:18	reward	"schema_operation_node_runtime	operation_node	operation_nodes.json	data/runtime/content_engine/operation_nodes.json	generated_operation_node_plan	approved	PASS	false	false	blocked_by_approval	stage	string	true		stage	copy	non_empty	Operation nodes require runtime mapping for cost/reward executors before export is possible."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_runtime_schema_proposal.tsv	line:19	reward	"schema_operation_node_runtime	operation_node	operation_nodes.json	data/runtime/content_engine/operation_nodes.json	generated_operation_node_plan	approved	PASS	false	false	blocked_by_approval	node_type	string	true		node_type	copy	non_empty	Operation nodes require runtime mapping for cost/reward executors before export is possible."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_validator_summary.md	line:19	reward	| battle_reward_validator | v0.5a | generated_battle_reward_plan | PASS | 0 | 0 | 64 |	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/generated_validator_summary.tsv	line:7	reward	"battle_reward_validator	v0.5a	tools/content_engine/battle_reward_validator.py	generated_battle_reward_plan	data/design/generated_battle_reward_plan.tsv	PASS	0	0	0	64	RESULT: PASS	data/design/validator_logs/battle_reward_validator.log"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/progression_numeric_config_v1_3.tsv	line:32	奖励	"max_consecutive_with_elite_battles	node_mix_rule	big_map	all	big_map	连续含精英战斗上限	2	2	2	battle	int		TRUE	十八、战斗与经营混排规则	精英战后必须出现经营 / 休整 / 奖励节点候选"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/progression_numeric_config_v1_3.tsv	line:61	reward	"reward_prologue_martial_xp	martial_reward	global	all	prologue	序章 martial_xp 奖励	3	3	3	martial_xp	int		TRUE	九、武道十境成长 / 十、武道成长曲线测算	少量武道，不给轻功突破"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/progression_numeric_config_v1_3.tsv	line:62	reward	"reward_wuju_weapon_trial_martial_xp	martial_reward	global	all	wuju_weapon_trial	武举兵器试 martial_xp 单场奖励	5	5	5	martial_xp	int		TRUE	九、武道十境成长 / 十、武道成长曲线测算	2 场兵器试"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/progression_numeric_config_v1_3.tsv	line:63	reward	"reward_wuju_exam_1_martial_xp	martial_reward	global	all	wuju_exam_1	武举一试 martial_xp 奖励	5	5	5	martial_xp	int		TRUE	九、武道十境成长 / 十、武道成长曲线测算	步法 / 距离"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/progression_numeric_config_v1_3.tsv	line:64	reward	"reward_wuju_exam_2_martial_xp	martial_reward	global	all	wuju_exam_2	武举二试 martial_xp 奖励	6	6	6	martial_xp	int		TRUE	九、武道十境成长 / 十、武道成长曲线测算	兵器 / 招式"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/progression_numeric_config_v1_3.tsv	line:65	reward	"reward_wuju_exam_3_martial_xp	martial_reward	global	all	wuju_exam_3	武举三试 martial_xp 奖励	8	8	8	martial_xp	int		TRUE	九、武道十境成长 / 十、武道成长曲线测算	对人战"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/progression_numeric_config_v1_3.tsv	line:66	reward	"reward_big_map_normal_martial_xp	martial_reward	big_map	all	normal_battle	大地图普通战 martial_xp 单场奖励	5	5	5	martial_xp	int		TRUE	九、武道十境成长 / 十、武道成长曲线测算	普通战斗基准收益"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/progression_numeric_config_v1_3.tsv	line:9	获得	"flow_wuzhuangyuan_exam_battles	flow_count	ending	wuzhuangyuan	wuzhuangyuan_exam	武状元回京考试战斗数	5	5	5	battle	int		FALSE	二、完整战斗数量规划	走完获得武状元特殊结局"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_export_approval.tsv	line:6	reward	"battle_reward	generated_battle_reward_plan	PASS	approved	true		none	content_owner	2026-05-07T12:05:00+08:00	Low-risk sample approved for overlay candidate."	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/checksum_mismatch/battle_reward.json	line:2	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/checksum_mismatch/battle_reward.json	line:3	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/checksum_mismatch/battle_reward.json	line:5	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/checksum_mismatch/runtime_manifest.json	line:13	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/checksum_mismatch/runtime_manifest.json	line:14	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/checksum_mismatch/runtime_manifest.json	line:15	reward	"""runtime_path"": ""data/runtime/content_engine/battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/checksum_mismatch/runtime_manifest.json	line:16	reward	"""file_name"": ""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/checksum_mismatch/runtime_manifest.json	line:25	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/checksum_mismatch/runtime_manifest.json	line:8	reward	"""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/content_fingerprint_mismatch/battle_reward.json	line:2	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/content_fingerprint_mismatch/battle_reward.json	line:3	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/content_fingerprint_mismatch/battle_reward.json	line:5	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/content_fingerprint_mismatch/runtime_manifest.json	line:13	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/content_fingerprint_mismatch/runtime_manifest.json	line:14	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/content_fingerprint_mismatch/runtime_manifest.json	line:15	reward	"""runtime_path"": ""data/runtime/content_engine/battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/content_fingerprint_mismatch/runtime_manifest.json	line:16	reward	"""file_name"": ""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/content_fingerprint_mismatch/runtime_manifest.json	line:25	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/content_fingerprint_mismatch/runtime_manifest.json	line:8	reward	"""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/domain_mismatch/battle_reward.json	line:2	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/domain_mismatch/battle_reward.json	line:3	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/domain_mismatch/battle_reward.json	line:5	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/domain_mismatch/runtime_manifest.json	line:13	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/domain_mismatch/runtime_manifest.json	line:14	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/domain_mismatch/runtime_manifest.json	line:15	reward	"""runtime_path"": ""data/runtime/content_engine/battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/domain_mismatch/runtime_manifest.json	line:16	reward	"""file_name"": ""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/domain_mismatch/runtime_manifest.json	line:25	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/domain_mismatch/runtime_manifest.json	line:8	reward	"""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/extra_runtime_file_present/battle_reward.json	line:2	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/extra_runtime_file_present/battle_reward.json	line:3	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/extra_runtime_file_present/battle_reward.json	line:5	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/extra_runtime_file_present/runtime_manifest.json	line:13	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/extra_runtime_file_present/runtime_manifest.json	line:14	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/extra_runtime_file_present/runtime_manifest.json	line:15	reward	"""runtime_path"": ""data/runtime/content_engine/battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/extra_runtime_file_present/runtime_manifest.json	line:16	reward	"""file_name"": ""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/extra_runtime_file_present/runtime_manifest.json	line:25	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/extra_runtime_file_present/runtime_manifest.json	line:8	reward	"""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/field_count_mismatch/battle_reward.json	line:2	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/field_count_mismatch/battle_reward.json	line:3	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/field_count_mismatch/battle_reward.json	line:5	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/field_count_mismatch/runtime_manifest.json	line:13	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/field_count_mismatch/runtime_manifest.json	line:14	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/field_count_mismatch/runtime_manifest.json	line:15	reward	"""runtime_path"": ""data/runtime/content_engine/battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/field_count_mismatch/runtime_manifest.json	line:16	reward	"""file_name"": ""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/field_count_mismatch/runtime_manifest.json	line:25	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/field_count_mismatch/runtime_manifest.json	line:8	reward	"""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/fixture_manifest.json	line:6	reward	"""battle_reward.json"": ""fb91e037bd578d2cfc9f1ac790a87267a1476075b5b672668252e42356bd07d5"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/malformed_runtime_json/battle_reward.json	line:2	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/malformed_runtime_json/battle_reward.json	line:3	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/malformed_runtime_json/battle_reward.json	line:5	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/malformed_runtime_json/runtime_manifest.json	line:13	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/malformed_runtime_json/runtime_manifest.json	line:14	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/malformed_runtime_json/runtime_manifest.json	line:15	reward	"""runtime_path"": ""data/runtime/content_engine/battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/malformed_runtime_json/runtime_manifest.json	line:16	reward	"""file_name"": ""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/malformed_runtime_json/runtime_manifest.json	line:25	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/malformed_runtime_json/runtime_manifest.json	line:8	reward	"""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/missing_manifest_field/battle_reward.json	line:2	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/missing_manifest_field/battle_reward.json	line:3	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/missing_manifest_field/battle_reward.json	line:5	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/missing_manifest_field/runtime_manifest.json	line:12	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/missing_manifest_field/runtime_manifest.json	line:13	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/missing_manifest_field/runtime_manifest.json	line:14	reward	"""runtime_path"": ""data/runtime/content_engine/battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/missing_manifest_field/runtime_manifest.json	line:15	reward	"""file_name"": ""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/missing_manifest_field/runtime_manifest.json	line:24	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/missing_manifest_field/runtime_manifest.json	line:7	reward	"""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/record_count_mismatch/battle_reward.json	line:2	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/record_count_mismatch/battle_reward.json	line:3	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/record_count_mismatch/battle_reward.json	line:5	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/record_count_mismatch/runtime_manifest.json	line:13	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/record_count_mismatch/runtime_manifest.json	line:14	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/record_count_mismatch/runtime_manifest.json	line:15	reward	"""runtime_path"": ""data/runtime/content_engine/battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/record_count_mismatch/runtime_manifest.json	line:16	reward	"""file_name"": ""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/record_count_mismatch/runtime_manifest.json	line:25	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/record_count_mismatch/runtime_manifest.json	line:8	reward	"""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/schema_fingerprint_mismatch/battle_reward.json	line:2	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/schema_fingerprint_mismatch/battle_reward.json	line:3	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/schema_fingerprint_mismatch/battle_reward.json	line:5	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/schema_fingerprint_mismatch/runtime_manifest.json	line:13	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/schema_fingerprint_mismatch/runtime_manifest.json	line:14	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/schema_fingerprint_mismatch/runtime_manifest.json	line:15	reward	"""runtime_path"": ""data/runtime/content_engine/battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/schema_fingerprint_mismatch/runtime_manifest.json	line:16	reward	"""file_name"": ""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/schema_fingerprint_mismatch/runtime_manifest.json	line:25	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
